filename,class_name,x,y,w,h
006161.jpg,person,178,104,44,106
006161.jpg,person,55,98,51,97
006161.jpg,person,25,129,48,167
006161.jpg,person,109,43,20,50
006161.jpg,person,129,75,26,65
006161.jpg,person,61,75,21,63
006161.jpg,person,166,37,23,64
006162.jpg,aeroplane,108,106,182,77
006163.jpg,person,120,132,142,184
006166.jpg,train,98,123,84,117
006170.jpg,cow,94,105,9,21
006170.jpg,cow,72,104,12,28
006170.jpg,cow,33,106,17,33
006171.jpg,person,64,63,79,82
006171.jpg,sofa,66,80,132,103
006171.jpg,sofa,168,85,112,47
006171.jpg,dog,93,144,184,89
006172.jpg,person,99,158,143,112
006172.jpg,person,116,99,91,184
006174.jpg,dog,98,134,152,178
006174.jpg,dog,30,142,60,165
006175.jpg,person,112,117,39,90
006176.jpg,person,64,112,124,222
006176.jpg,person,157,112,132,221
006177.jpg,motorbike,60,154,20,30
006177.jpg,person,61,144,15,38
006177.jpg,cow,109,150,17,20
006177.jpg,cow,171,157,19,22
006179.jpg,tvmonitor,81,79,109,139
006179.jpg,person,101,89,17,32
006179.jpg,person,85,83,27,47
006180.jpg,bottle,122,117,144,121
006180.jpg,person,74,138,146,173
006181.jpg,bird,115,115,206,151
006183.jpg,cat,129,150,190,107
006184.jpg,aeroplane,113,121,177,133
006185.jpg,chair,88,158,62,51
006185.jpg,chair,157,177,77,41
006185.jpg,person,37,131,63,78
006185.jpg,person,117,98,53,112
006185.jpg,person,160,129,89,130
006187.jpg,person,130,119,188,209
006187.jpg,person,65,122,130,205
006188.jpg,bicycle,99,129,152,138
006188.jpg,pottedplant,139,91,28,37
006188.jpg,pottedplant,93,124,30,33
006188.jpg,pottedplant,41,99,33,37
006189.jpg,bottle,71,128,24,133
006189.jpg,dog,121,111,141,221
006189.jpg,pottedplant,18,55,35,109
006190.jpg,dog,108,107,151,164
006196.jpg,car,127,112,194,222
006198.jpg,person,70,84,27,40
006198.jpg,person,46,121,18,123
006198.jpg,person,207,131,24,168
006198.jpg,person,209,130,30,188
006198.jpg,person,156,71,18,48
006198.jpg,person,140,70,27,68
006198.jpg,person,22,136,41,175
006198.jpg,person,176,140,45,167
006198.jpg,person,97,137,108,174
006198.jpg,person,129,136,79,175
006201.jpg,train,154,134,141,34
006201.jpg,car,142,143,21,15
006202.jpg,cow,159,112,75,80
006202.jpg,cow,47,114,42,84
006202.jpg,cow,87,112,30,56
006203.jpg,car,110,185,157,41
006203.jpg,car,26,167,36,20
006206.jpg,bicycle,121,179,67,65
006206.jpg,bicycle,106,176,59,67
006206.jpg,car,185,184,78,81
006208.jpg,aeroplane,112,111,223,96
006209.jpg,tvmonitor,179,135,37,50
006209.jpg,person,112,162,93,124
006210.jpg,car,202,104,43,97
006210.jpg,car,179,102,23,43
006210.jpg,person,118,97,32,65
006212.jpg,aeroplane,108,147,210,113
006214.jpg,bicycle,179,134,37,45
006215.jpg,boat,128,109,95,160
006215.jpg,boat,108,165,8,13
006215.jpg,boat,44,175,26,11
006216.jpg,motorbike,110,111,215,220
006216.jpg,motorbike,118,109,162,117
006216.jpg,motorbike,130,90,106,90
006216.jpg,motorbike,162,93,102,69
006218.jpg,bus,116,79,112,88
006218.jpg,car,208,98,23,23
006219.jpg,dog,123,122,80,129
006220.jpg,chair,134,78,14,32
006220.jpg,chair,151,85,18,41
006220.jpg,chair,170,95,25,51
006220.jpg,chair,205,110,34,63
006220.jpg,chair,192,177,64,93
006220.jpg,chair,43,138,31,111
006220.jpg,chair,85,72,25,31
006220.jpg,diningtable,140,150,168,148
006221.jpg,person,77,134,154,179
006221.jpg,bicycle,124,203,69,42
006222.jpg,bird,116,38,63,29
006222.jpg,bird,106,172,45,39
006223.jpg,car,124,120,134,118
006224.jpg,car,125,122,29,20
006224.jpg,car,118,65,23,14
006225.jpg,car,123,112,169,125
006225.jpg,person,18,80,35,158
006225.jpg,person,65,47,40,84
006225.jpg,person,88,41,14,68
006225.jpg,person,101,39,27,62
006229.jpg,person,52,126,36,113
006229.jpg,person,152,108,30,79
006229.jpg,person,163,98,16,58
006229.jpg,person,187,134,40,179
006229.jpg,person,117,151,84,146
006230.jpg,dog,109,116,218,193
006233.jpg,person,181,194,17,26
006234.jpg,cat,115,88,217,101
006235.jpg,car,186,167,58,34
006235.jpg,car,131,167,63,34
006235.jpg,car,84,168,52,30
006235.jpg,car,44,168,52,27
006235.jpg,car,23,161,36,36
006235.jpg,person,203,147,9,19
006235.jpg,person,194,148,4,5
006235.jpg,person,185,148,5,6
006235.jpg,person,178,149,4,5
006235.jpg,person,55,152,5,6
006235.jpg,person,60,154,4,5
006236.jpg,motorbike,102,140,200,98
006236.jpg,motorbike,19,125,36,64
006236.jpg,motorbike,202,165,44,119
006236.jpg,person,95,125,73,146
006238.jpg,tvmonitor,153,113,56,75
006238.jpg,person,138,47,45,93
006238.jpg,person,80,116,124,217
006240.jpg,person,112,115,223,217
006241.jpg,chair,196,160,46,124
006241.jpg,chair,12,150,23,107
006241.jpg,bottle,88,85,12,48
006241.jpg,diningtable,110,152,175,143
006241.jpg,chair,96,201,107,45
006241.jpg,chair,153,69,50,20
006241.jpg,chair,67,84,41,35
006243.jpg,motorbike,82,165,164,118
006243.jpg,motorbike,121,126,207,136
006243.jpg,person,48,90,28,118
006243.jpg,person,101,65,18,48
006243.jpg,person,130,68,22,93
006243.jpg,person,164,69,17,94
006243.jpg,person,197,73,21,95
006243.jpg,person,68,62,17,65
006243.jpg,person,148,68,16,81
006247.jpg,sheep,102,126,202,176
006249.jpg,horse,114,111,215,218
006250.jpg,car,76,118,99,87
006251.jpg,sheep,50,157,32,29
006251.jpg,sheep,81,142,18,20
006251.jpg,sheep,69,150,23,22
006251.jpg,sheep,184,146,13,23
006251.jpg,sheep,153,144,17,23
006251.jpg,sheep,112,150,20,22
006251.jpg,sheep,124,142,15,22
006251.jpg,sheep,84,125,15,13
006251.jpg,sheep,103,126,8,11
006251.jpg,sheep,174,140,9,14
006251.jpg,sheep,166,125,11,11
006251.jpg,sheep,177,125,11,11
006251.jpg,sheep,129,134,12,16
006252.jpg,dog,139,116,157,130
006254.jpg,train,96,104,137,71
006258.jpg,aeroplane,112,97,222,184
006259.jpg,diningtable,112,141,223,114
006259.jpg,chair,208,99,27,38
006259.jpg,chair,43,85,48,28
006259.jpg,chair,15,103,24,32
006259.jpg,person,66,63,40,26
006259.jpg,person,16,74,28,26
006260.jpg,cat,134,86,179,106
006261.jpg,car,180,172,82,48
006261.jpg,car,21,136,41,41
006261.jpg,car,215,186,19,45
006262.jpg,cat,117,120,196,107
006264.jpg,bird,119,116,65,186
006267.jpg,dog,107,153,139,97
006267.jpg,dog,74,90,58,84
006269.jpg,cat,95,88,186,174
006270.jpg,chair,106,135,34,56
006270.jpg,chair,63,187,121,73
006270.jpg,pottedplant,137,111,9,11
006272.jpg,person,68,126,47,58
006272.jpg,motorbike,65,146,38,51
006275.jpg,train,112,79,222,156
006276.jpg,person,104,83,78,122
006276.jpg,horse,114,134,122,156
006277.jpg,car,115,117,171,151
006279.jpg,aeroplane,119,111,210,70
006281.jpg,boat,39,162,77,78
006281.jpg,boat,147,150,154,99
006282.jpg,person,97,145,86,158
006284.jpg,person,150,127,148,192
006285.jpg,person,134,106,39,107
006285.jpg,person,83,110,41,103
006285.jpg,horse,133,143,49,129
006285.jpg,horse,85,147,43,119
006286.jpg,person,109,138,146,171
006286.jpg,person,204,106,17,37
006286.jpg,person,181,100,21,27
006286.jpg,diningtable,202,177,44,93
006286.jpg,diningtable,168,117,26,23
006286.jpg,diningtable,81,106,19,13
006286.jpg,diningtable,70,139,47,56
006286.jpg,diningtable,19,208,36,32
006286.jpg,diningtable,12,118,23,33
006286.jpg,chair,203,184,41,80
006286.jpg,chair,41,136,39,60
006286.jpg,chair,68,105,14,14
006286.jpg,chair,86,142,37,63
006286.jpg,chair,19,119,21,38
006286.jpg,chair,34,111,17,27
006286.jpg,chair,56,113,25,16
006286.jpg,chair,93,108,21,17
006286.jpg,chair,98,116,20,16
006286.jpg,chair,191,122,24,32
006286.jpg,chair,7,102,14,3
006289.jpg,chair,142,172,136,103
006289.jpg,chair,41,134,72,108
006289.jpg,diningtable,133,171,182,107
006289.jpg,chair,199,96,28,22
006289.jpg,person,81,103,68,97
006289.jpg,person,134,157,124,133
006289.jpg,person,175,97,36,53
006290.jpg,car,216,138,15,47
006290.jpg,bus,110,112,202,144
006291.jpg,cow,203,120,40,208
006291.jpg,cow,176,109,82,186
006291.jpg,cow,143,68,60,133
006291.jpg,cow,91,67,92,130
006291.jpg,cow,48,67,53,119
006291.jpg,cow,19,68,19,50
006291.jpg,cow,14,57,26,86
006295.jpg,horse,47,103,60,59
006295.jpg,horse,176,85,49,53
006295.jpg,horse,127,91,77,59
006296.jpg,person,119,128,59,192
006296.jpg,person,183,114,79,220
006296.jpg,person,45,115,89,219
006299.jpg,bottle,152,27,16,53
006299.jpg,bottle,134,39,14,69
006299.jpg,pottedplant,50,38,46,75
006299.jpg,pottedplant,179,21,44,40
006300.jpg,bicycle,23,105,22,34
006300.jpg,bicycle,54,134,49,56
006300.jpg,bicycle,153,165,143,119
006300.jpg,person,24,90,17,45
006300.jpg,person,62,107,35,105
006300.jpg,person,159,123,66,202
006301.jpg,car,193,189,20,11
006304.jpg,boat,152,151,16,37
006305.jpg,cat,142,135,100,178
006306.jpg,aeroplane,78,96,155,96
006309.jpg,bird,124,125,201,185
006314.jpg,tvmonitor,136,109,150,116
006318.jpg,cat,133,131,56,107
006319.jpg,pottedplant,151,112,145,222
006319.jpg,pottedplant,19,47,38,93
006320.jpg,car,125,116,139,174
006320.jpg,car,10,93,19,46
006320.jpg,car,196,97,16,31
006320.jpg,person,20,107,17,73
006320.jpg,person,36,118,12,52
006320.jpg,person,47,119,11,48
006320.jpg,person,212,89,7,39
006320.jpg,person,54,96,11,44
006320.jpg,car,47,86,23,25
006320.jpg,person,29,100,9,53
006321.jpg,dog,85,137,106,95
006321.jpg,chair,34,69,53,65
006323.jpg,tvmonitor,75,107,13,14
006323.jpg,tvmonitor,84,107,9,13
006325.jpg,car,143,154,39,37
006329.jpg,car,116,108,199,132
006330.jpg,car,158,191,36,22
006330.jpg,car,198,195,24,23
006330.jpg,car,211,200,26,33
006330.jpg,car,69,193,31,19
006330.jpg,car,46,190,20,17
006330.jpg,car,111,193,20,13
006330.jpg,car,12,188,13,10
006330.jpg,bus,75,182,54,34
006335.jpg,bottle,147,97,34,161
006337.jpg,dog,106,144,163,139
006338.jpg,train,88,100,175,198
006339.jpg,tvmonitor,48,60,36,43
006339.jpg,chair,59,170,34,36
006339.jpg,chair,57,100,31,31
006339.jpg,sofa,149,130,44,140
006339.jpg,person,147,121,39,43
006339.jpg,person,131,86,26,48
006339.jpg,person,59,98,46,42
006339.jpg,person,61,166,46,28
006341.jpg,person,115,131,184,185
006344.jpg,train,90,118,179,183
006344.jpg,person,187,123,20,74
006344.jpg,person,214,134,17,65
006344.jpg,person,210,103,18,30
006346.jpg,bus,194,133,61,72
006346.jpg,bus,78,132,138,66
006346.jpg,car,49,191,96,66
006346.jpg,person,204,178,32,92
006346.jpg,person,134,178,39,92
006346.jpg,person,152,148,10,46
006346.jpg,person,143,148,13,45
006346.jpg,person,69,165,24,55
006346.jpg,person,57,148,15,31
006346.jpg,person,38,148,18,29
006346.jpg,car,47,158,93,41
006348.jpg,tvmonitor,21,84,30,78
006348.jpg,chair,160,144,127,159
006349.jpg,aeroplane,112,98,220,148
006350.jpg,aeroplane,106,88,194,95
006351.jpg,person,107,128,135,191
006351.jpg,pottedplant,35,99,47,67
006351.jpg,pottedplant,184,104,48,66
006352.jpg,bus,126,88,114,35
006352.jpg,person,49,136,59,174
006353.jpg,cat,112,113,224,223
006355.jpg,dog,123,164,34,73
006355.jpg,dog,100,147,19,85
006355.jpg,person,106,73,42,113
006357.jpg,boat,142,179,108,36
006357.jpg,boat,100,167,25,6
006357.jpg,boat,133,167,31,7
006362.jpg,car,100,108,164,182
006362.jpg,car,33,117,65,97
006363.jpg,bottle,113,129,68,162
006363.jpg,bottle,150,100,62,143
006363.jpg,bottle,65,101,62,145
006366.jpg,dog,103,121,206,206
006367.jpg,bird,115,113,128,223
006369.jpg,car,99,138,182,128
006369.jpg,person,197,78,5,20
006369.jpg,person,206,74,4,10
006369.jpg,person,185,76,3,14
006369.jpg,car,196,79,17,15
006369.jpg,car,213,85,22,26
006369.jpg,person,219,85,9,40
006369.jpg,car,160,73,21,17
006369.jpg,person,172,80,15,25
006369.jpg,person,185,98,11,28
006369.jpg,person,97,81,9,15
006369.jpg,car,93,26,25,34
006371.jpg,bicycle,112,99,210,170
006374.jpg,aeroplane,127,121,114,91
006375.jpg,car,181,97,30,24
006375.jpg,car,109,111,43,38
006375.jpg,car,50,139,75,87
006377.jpg,train,105,134,140,111
006381.jpg,bottle,114,163,9,26
006381.jpg,person,29,174,54,99
006381.jpg,person,170,168,50,100
006381.jpg,person,139,142,39,63
006381.jpg,person,121,88,17,24
006381.jpg,person,13,140,24,85
006381.jpg,person,54,134,34,84
006381.jpg,person,75,123,36,84
006381.jpg,person,97,90,10,24
006381.jpg,person,107,109,19,61
006381.jpg,person,144,89,14,27
006381.jpg,person,159,94,7,22
006381.jpg,diningtable,111,191,154,65
006381.jpg,diningtable,136,115,53,31
006381.jpg,chair,198,182,43,63
006381.jpg,chair,107,122,25,41
006381.jpg,chair,153,119,17,29
006382.jpg,horse,67,133,131,181
006385.jpg,dog,115,162,34,112
006387.jpg,bicycle,103,156,20,42
006387.jpg,person,100,136,13,59
006391.jpg,chair,148,117,134,113
006391.jpg,person,94,127,182,152
006392.jpg,horse,114,130,114,155
006392.jpg,person,112,72,58,109
006395.jpg,tvmonitor,199,67,32,91
006395.jpg,person,101,139,82,137
006395.jpg,chair,52,167,88,115
006396.jpg,car,61,182,31,75
006396.jpg,car,181,150,46,50
006396.jpg,car,131,157,52,47
006396.jpg,car,153,141,29,32
006396.jpg,car,102,153,39,61
006396.jpg,car,77,136,11,16
006396.jpg,car,26,138,7,20
006396.jpg,car,19,143,9,20
006396.jpg,car,6,148,12,36
006398.jpg,bottle,111,106,9,47
006398.jpg,bottle,122,118,11,50
006398.jpg,bottle,136,102,10,45
006398.jpg,bottle,132,76,9,32
006398.jpg,bottle,108,203,17,42
006398.jpg,bottle,117,196,14,57
006398.jpg,person,41,142,80,164
006398.jpg,person,56,91,73,122
006398.jpg,person,88,76,34,84
006398.jpg,person,200,140,49,167
006398.jpg,person,193,102,62,118
006398.jpg,person,164,85,30,84
006398.jpg,person,149,53,19,59
006398.jpg,person,129,42,25,41
006398.jpg,person,12,75,23,83
006398.jpg,diningtable,130,141,130,167
006400.jpg,train,209,112,30,118
006400.jpg,train,141,112,112,90
006400.jpg,train,54,110,71,52
006404.jpg,cow,104,112,38,17
006409.jpg,person,180,141,88,165
006409.jpg,person,26,117,51,81
006409.jpg,bottle,81,125,12,38
006409.jpg,diningtable,86,180,165,88
006411.jpg,tvmonitor,196,115,49,60
006411.jpg,sofa,31,174,62,99
006417.jpg,car,107,111,145,91
006417.jpg,car,18,121,35,91
006417.jpg,car,25,91,43,44
006417.jpg,car,175,94,97,90
006418.jpg,bicycle,108,112,214,223
006419.jpg,chair,71,187,65,61
006419.jpg,chair,116,203,61,42
006421.jpg,car,151,117,18,17
006421.jpg,car,49,120,44,27
006421.jpg,car,189,113,9,7
006424.jpg,sofa,157,166,131,116
006424.jpg,chair,49,198,97,52
006425.jpg,cat,124,118,149,203
006427.jpg,person,171,126,105,196
006427.jpg,person,73,127,121,195
006427.jpg,person,5,104,9,25
006428.jpg,horse,112,122,223,204
006428.jpg,person,55,144,26,85
006428.jpg,person,15,189,28,70
006429.jpg,horse,111,112,221,223
006430.jpg,bird,127,116,9,36
006433.jpg,aeroplane,112,112,224,223
006433.jpg,person,103,55,17,32
006434.jpg,dog,145,112,158,223
006436.jpg,boat,122,95,92,147
006437.jpg,bus,100,110,52,22
006438.jpg,car,123,109,75,86
006438.jpg,car,9,77,17,36
006440.jpg,motorbike,181,159,86,121
006440.jpg,person,131,140,19,103
006442.jpg,person,63,118,124,211
006442.jpg,person,154,153,140,143
006443.jpg,aeroplane,92,111,80,54
006444.jpg,dog,91,152,61,130
006444.jpg,person,204,69,40,135
006445.jpg,horse,118,144,170,141
006445.jpg,person,120,87,63,80
006447.jpg,chair,119,133,26,18
006447.jpg,chair,116,190,40,66
006447.jpg,chair,161,178,48,89
006447.jpg,chair,34,181,56,86
006447.jpg,diningtable,122,180,105,88
006447.jpg,pottedplant,63,65,25,69
006448.jpg,bottle,165,95,22,108
006448.jpg,bottle,184,103,14,75
006449.jpg,bicycle,112,114,223,210
006450.jpg,person,93,154,97,135
006450.jpg,person,161,128,48,191
006450.jpg,tvmonitor,25,166,49,114
006455.jpg,horse,119,127,118,166
006455.jpg,person,100,78,34,133
006456.jpg,dog,94,104,146,165
006458.jpg,car,154,119,133,149
006458.jpg,car,58,134,94,111
006459.jpg,horse,86,140,125,143
006459.jpg,person,96,82,36,87
006459.jpg,person,146,139,38,138
006459.jpg,person,198,104,13,47
006459.jpg,person,215,114,17,75
006459.jpg,person,10,118,18,60
006459.jpg,car,181,95,26,20
006459.jpg,car,211,95,16,14
006462.jpg,cat,132,112,184,223
006463.jpg,person,53,113,105,221
006463.jpg,person,138,121,140,206
006465.jpg,person,79,172,91,103
006465.jpg,person,12,162,24,124
006465.jpg,person,193,179,55,90
006465.jpg,person,151,179,35,90
006465.jpg,person,154,172,111,103
006465.jpg,person,72,108,19,34
006465.jpg,person,99,110,15,19
006465.jpg,person,125,112,19,23
006466.jpg,train,108,114,215,200
006468.jpg,train,125,112,71,70
006470.jpg,bird,107,113,43,95
006472.jpg,tvmonitor,123,88,202,174
006473.jpg,cat,144,92,89,84
006473.jpg,tvmonitor,58,117,95,110
006473.jpg,sofa,157,155,135,139
006474.jpg,dog,112,121,224,205
006475.jpg,bird,204,198,40,53
006475.jpg,bird,123,197,76,54
006475.jpg,bird,82,176,58,50
006475.jpg,person,147,99,117,192
006476.jpg,person,62,133,6,24
006476.jpg,person,157,142,86,164
006476.jpg,motorbike,156,173,117,102
006480.jpg,aeroplane,74,93,41,32
006482.jpg,person,98,121,168,205
006483.jpg,person,107,122,125,205
006483.jpg,bottle,147,109,18,45
006483.jpg,bottle,146,132,10,37
006483.jpg,bottle,131,109,11,39
006484.jpg,car,170,175,70,92
006486.jpg,bottle,37,181,15,52
006486.jpg,person,36,153,71,115
006486.jpg,person,55,111,43,86
006486.jpg,person,117,96,46,91
006486.jpg,person,169,134,47,106
006486.jpg,person,209,165,30,59
006486.jpg,person,199,191,49,65
006488.jpg,dog,126,143,124,91
006488.jpg,person,166,108,113,162
006492.jpg,person,133,122,163,204
006492.jpg,person,109,159,69,118
006492.jpg,sofa,113,161,222,127
006495.jpg,cat,120,154,64,128
006497.jpg,car,114,104,209,108
006497.jpg,car,70,55,53,34
006497.jpg,person,213,75,13,33
006497.jpg,person,197,71,12,19
006497.jpg,person,180,67,10,19
006497.jpg,person,172,69,10,14
006497.jpg,person,164,67,6,12
006497.jpg,person,79,67,9,9
006499.jpg,train,72,132,143,145
006501.jpg,bus,138,113,171,223
006503.jpg,bottle,201,73,12,45
006503.jpg,bottle,181,65,10,34
006503.jpg,bottle,218,90,12,42
006503.jpg,person,175,130,75,130
006503.jpg,person,127,106,59,110
006503.jpg,person,23,92,44,112
006503.jpg,diningtable,108,172,213,104
006506.jpg,horse,193,140,62,100
006506.jpg,horse,158,143,30,80
006506.jpg,horse,117,144,23,96
006506.jpg,horse,85,150,23,65
006506.jpg,horse,26,171,50,70
006506.jpg,horse,43,150,22,72
006506.jpg,person,191,113,25,79
006506.jpg,person,156,117,25,67
006506.jpg,person,117,120,27,75
006506.jpg,person,85,124,25,69
006506.jpg,person,44,130,21,67
006506.jpg,person,25,136,23,79
006507.jpg,dog,95,93,46,80
006509.jpg,chair,163,122,54,40
006509.jpg,chair,24,151,46,38
006509.jpg,sofa,36,121,71,34
006512.jpg,cat,112,132,147,185
006515.jpg,bicycle,111,115,199,152
006519.jpg,person,39,144,75,152
006519.jpg,person,116,143,108,161
006519.jpg,person,152,131,145,159
006519.jpg,bottle,154,190,13,67
006519.jpg,bottle,91,208,12,31
006519.jpg,diningtable,130,205,188,37
006520.jpg,bird,107,118,136,200
006523.jpg,aeroplane,112,124,55,26
006524.jpg,car,173,112,97,215
006524.jpg,car,96,109,79,203
006524.jpg,car,31,110,61,215
006529.jpg,person,49,126,94,195
006529.jpg,aeroplane,127,99,100,107
006530.jpg,chair,52,137,68,63
006530.jpg,sofa,160,152,127,90
006530.jpg,chair,167,190,115,67
006530.jpg,chair,28,112,13,24
006530.jpg,chair,10,125,17,50
006530.jpg,chair,32,100,12,10
006532.jpg,motorbike,118,133,133,79
006532.jpg,person,120,104,56,59
006534.jpg,sheep,101,115,150,183
006536.jpg,person,121,155,205,137
006538.jpg,train,96,118,85,110
006542.jpg,person,199,120,12,34
006542.jpg,person,190,120,9,34
006542.jpg,person,181,120,9,31
006542.jpg,person,170,56,9,14
006542.jpg,person,114,66,8,32
006542.jpg,person,119,65,7,32
006542.jpg,person,84,66,6,31
006542.jpg,person,79,57,5,10
006542.jpg,person,65,65,8,30
006542.jpg,person,58,68,7,29
006542.jpg,person,52,66,11,29
006542.jpg,person,44,66,9,32
006542.jpg,person,18,57,6,10
006542.jpg,person,9,54,8,17
006542.jpg,person,153,57,5,7
006542.jpg,boat,112,112,224,222
006543.jpg,bird,108,62,60,91
006547.jpg,cat,100,134,168,181
006548.jpg,bird,145,174,134,96
006548.jpg,bird,147,108,26,49
006548.jpg,bird,211,115,25,36
006548.jpg,bird,99,94,30,50
006548.jpg,bird,71,98,13,29
006548.jpg,bird,21,114,41,70
